Date,Bank of America Corp,Boeing Co/The,Simon Property Group LP,Citigroup Inc,JPMorgan Chase & Co,International Business Machines Corp,Motorola Solutions Inc,Caterpillar Inc,Nestle SA (EUR),McDonald's Corp
20080623,9.500000000000032,13.166999999999867,23.23300000000043,8.250000000000394,14.150000000000505,16.087000000000014,27.285999999999785,17.725000000000357,23.935,15.430000000000419
20080624,68.851,49.098,94.94,103.95,72.041,43.67,234.975,31.743,25.839,20.917
20080625,70.973,51.428,97.033,105.464,74.99,45.323,240.035,31.71,25.674,20.165
20080626,75.79,54.861,101.488,113.591,80.511,47.541,244.901,33.228,27.107,20.924
20080627,81.35,56.149,109.015,115.667,83.894,49.419,255.842,36.616,29.308,21.66
20080630,9.500000000000032,13.5000000000002,22.5550000000003,8.000000000000375,14.250000000000103,15.624000000000438,27.963000000000203,16.976999999999983,27.574,14.829999999999938
20080701,87.073,59.983,113.105,122.913,85.81,50.527,259.299,39.753,27.776,22.99
20080702,91.314,61.614,116.889,120.933,87.325,50.395,259.167,40.093,27.709,23.627
20080703,89.077,62.787,116.955,115.865,85.886,50.659,260.19,43.188,29.836,24.295
20080704,89.473,62.984,117.747,115.931,85.117,50.56,260.025,43.32,30.002,24.328
20080707,8.16500000000016,12.167000000000566,21.427000000000447,8.000000000000377,13.700000000000111,12.275000000000258,21.710000000000072,16.313000000000137,31.206,13.179999999999877
20080708,90.062,66.391,121.965,115.337,85.645,50.626,260.007,43.92,31.739,24.79
20080709,88.051,66.193,125.97,114.243,84.843,49.83,256.281,43.373,30.442,24.658
20080710,85.511,65.896,131.576,116.816,85.386,49.203,256.7,43.431,32.341,24.625
20080711,88.324,65.697,135.926,120.715,90.057,47.739,261.106,42.367,32.105,24.526
20080714,8.938000000000338,11.06300000000041,20.00700000000014,7.901000000000458,12.43800000000018,11.915000000000271,19.747999999999877,15.434000000000491,31.239,12.263000000000627
20080715,107.68,64.113,138.927,139.609,101.229,44.168,261.073,41.753,33.113,24.357
20080716,107.097,61.739,147.162,143.71,103.226,42.268,263.499,40.291,33.838,25.207
20080717,101.046,58.942,138.449,142.423,100.828,39.318,262.725,38.377,33.24,23.165
20080718,101.612,55.137,137.527,136.928,94.267,33.599,264.415,15.202999999999879,33.504,22.539
20080721,9.175000000000313,10.250000000000508,20.14500000000027,7.500000000000141,12.150000000000485,10.833000000000064,18.347999999999924,15.10600000000019,32.841,12.645000000000362
20080722,86.563,52.0,134.016,121.396,89.026,33.16,255.33,15.427000000000406,33.072,21.835
20080723,79.38,48.107,130.909,112.601,85.447,31.731,256.675,15.08300000000023,31.676,20.901
20080724,77.638,45.685,127.88,113.084,79.402,29.706,255.345,31.303,31.676,20.934
20080725,85.884,47.165,123.621,121.173,84.189,29.974,261.04,31.326,32.005,20.571
20080728,9.125000000000513,9.335000000000328,17.905000000000502,7.978999999999954,13.345000000000125,10.520000000000286,14.575999999999999,14.950000000000566,31.544,12.03400000000043
20080729,90.125,46.835,126.107,124.16,87.46,30.267,278.325,31.803,31.339,20.637
20080730,85.571,45.402,123.929,116.966,81.706,29.871,282.005,31.44,31.039,20.472
20080731,81.607,44.292,123.322,115.344,78.884,29.8,281.61,29.644,32.236,19.769
20080801,80.442,43.83,124.18,120.765,78.917,29.206,268.464,29.007,31.807,19.6
20080804,80.531,9.337000000000414,18.54000000000056,6.840000000000087,13.910000000000402,10.692000000000471,17.105000000000206,15.202999999999884,32.005,12.700000000000296
20080805,78.097,44.376,124.56,116.87,77.445,29.239,248.735,28.743,30.342,19.897
20080806,81.396,44.461,120.857,114.832,75.77,29.767,247.286,29.205,30.768,19.864
20080807,82.023,45.901,120.153,116.053,76.178,30.13,238.375,29.271,31.11,19.633
20080808,81.697,46.319,120.921,120.716,76.879,32.268,236.941,31.281,31.954,19.435
20080811,82.149,22.815156298862128,48.68578349507926,46.91739991108958,34.78624811727084,20.715714140492775,94.45273851910342,19.05439869588859,31.081,14.136530784228547
20080812,89.769,45.872,123.452,127.208,74.968,32.433,233.89,30.308,29.676,13.860002772559666
20080813,98.708,45.854,124.937,134.113,76.661,32.433,229.951,30.342,30.275,13.89641765601186
20080814,99.246,46.748,125.003,133.072,79.12,32.433,225.06,31.397,30.61,14.251190494605195
20080815,99.015,46.682,129.082,132.745,79.574,32.635,223.88,32.067,30.01,12.600000000000032
20080818,94.576,28.038786921800394,55.23760318965269,54.144602201689956,37.73387060400354,23.69668083238568,105.63761479513501,22.435118306189818,29.741,14.758386436996934
20080819,104.193,48.555,133.922,145.876,85.201,33.031,224.827,33.117,29.807,19.9
20080820,106.515,48.984,141.828,146.495,87.389,33.097,224.69,32.546,29.638,20.033
20080821,105.845,49.05,142.785,147.621,90.293,33.031,225.921,32.514,31.239,20.033
20080822,111.025,49.922,140.64,149.618,90.117,33.032,226.799,32.15,31.041,19.999
20080825,104.78,31.20751448216342,58.8475656014639,51.89443103639028,37.36196547092916,9.762000000000183,14.156000000000175,16.234000000000034,31.041,15.630832661148979
20080826,112.614,49.922,143.049,147.668,90.183,32.867,226.233,31.619,31.508,19.764
20080827,115.931,49.922,143.544,151.003,92.29,32.565,229.685,31.784,31.272,20.097
20080828,113.068,49.724,139.848,147.777,91.635,32.565,229.091,31.355,30.909,20.097
20080829,110.888,49.724,135.613,146.587,90.63,32.499,227.19,30.183,30.909,20.295
20080901,104.363,29.897090350475658,66.0422554307691,62.52361005223409,43.892358854046314,10.019000000000092,14.573000000000253,23.187438906419377,29.838,15.440139874031107
20080902,100.457,28.88066169856473,69.70423494453775,63.96144192192021,45.04290092512674,10.019000000000092,36.07200236627057,22.452022724084483,29.942,16.04720910678025
20080903,107.591,49.735,139.617,141.134,87.488,32.763,227.586,29.183,29.975,20.361
20080904,102.518,53.551,141.542,140.808,91.241,32.532,228.109,29.479,30.673,20.592
20080905,107.866,55.966,144.05,142.988,95.406,32.433,230.005,31.349,31.272,20.46
20080908,96.254,46.685039730034156,63.76498581721261,54.585858302783656,40.27971213486983,16.522821228982846,104.52832681362909,15.230000000000256,29.777,14.485875066050268
20080909,98.051,57.957,139.221,137.303,92.046,32.099,230.015,29.217,29.406,20.094
20080910,106.071,59.013,139.474,145.138,98.203,32.503,233.855,30.524,29.977,19.457
20080911,110.744,60.076,139.171,146.656,100.534,34.408,235.015,31.019,30.005,19.457
20080912,122.419,60.076,139.303,153.727,109.673,34.474,235.799,31.977,30.51,19.457
20080915,160.35,22.865901441129125,60.75543678820812,55.17142881625406,39.797462659294766,15.552904801616453,36.64939593519212,14.486000000000258,32.919,14.335961518308503
20080916,182.276,72.852,160.566,253.905,176.963,39.535,241.107,43.37,43.703,24.635
20080917,17.947044397844813,89.168,179.785,311.654,210.827,46.375,245.238,46.951,44.268,14.019892331722431
20080918,193.222,84.399,175.999,294.187,166.99,45.45,238.794,42.827,42.954,13.642777368456393
20080919,195.0,80.422,168.272,226.212,139.857,41.185,232.39,39.912,39.554,25.485
20080922,102.638,21.702109650808314,60.02623471972858,51.68401999586096,35.95187181408391,15.142456376342519,105.87272038948298,14.544999999999929,37.839,13.716356656052794
20080923,124.795,73.473,136.76,179.237,114.423,39.449,225.695,34.499,37.209,19.596
20080924,121.0,74.521,138.64,196.052,117.052,39.878,228.221,32.325,38.501,19.496
20080925,123.889,74.653,137.914,208.007,113.795,39.812,231.01,31.798,38.945,19.232
20080926,144.554,76.716,138.71,196.3,115.184,40.411,231.241,32.096,39.405,19.06
20080929,140.869,22.26704419169762,59.24787921131431,56.02167162938451,15.271000000000003,15.971658240245672,102.95879208363885,14.6979999999999,39.043,13.554480923187155
20080930,124.104,87.562,147.265,310.744,124.442,40.774,237.586,35.42,39.01,19.523
20081001,126.122,92.171,150.108,294.963,124.63,43.088,238.335,34.65,42.111,20.256
20081002,130.338,111.285,159.907,296.796,127.716,50.495,242.774,46.54,41.171,20.717
20081003,135.223,118.667,168.095,320.223,126.404,54.619,245.223,56.036,43.652,22.325
20081006,133.655,23.292654705697377,63.45597343565621,65.31159183485828,15.563000000000168,15.800740414916994,99.57018291248934,19.866899805685744,44.938,13.31157314867683
20081007,133.81,126.799,228.653,370.106,39.32707747401417,57.886,260.38,70.835,45.512,25.235
20081008,137.16,116.632,243.657,376.171,40.03697341104732,57.391,259.134,66.361,45.248,25.533
20081009,144.891,120.535,283.071,374.653,129.605,58.282,264.81,64.66,45.654,25.599
20081010,154.728,126.185,299.925,370.751,133.106,66.274,288.91,67.945,46.342,28.099
20081013,21.030092332334203,23.35950635064268,67.12447925687947,66.21648219461692,42.63962198133969,15.932412843004814,104.7739295581662,19.142976501457305,48.78,12.775125779598634
20081014,111.528,119.664,298.315,225.647,99.603,68.953,290.158,64.04,44.477,13.186920650996806
20081015,86.406,124.249,296.154,156.188,77.209,64.786,285.99,64.529,48.72,29.528
20081016,92.965,132.624,339.852,160.05,79.313,66.873,313.34,69.763,53.778,30.294
20081017,94.64,133.982,343.393,161.725,79.742,69.65,343.622,71.9,59.902,32.734
20081020,94.64,8.199000000000416,17.15500000000047,8.473000000000425,15.492000000000196,8.644000000000405,37.20600000000032,14.573000000000253,57.022,11.160000000000144
20081021,91.315,129.649,367.72,156.7,72.942,64.225,352.394,77.955,56.078,34.483
20081022,94.64,143.501,364.463,159.092,78.049,60.701,348.384,80.414,58.328,35.045
20081023,96.772,150.267,391.339,171.287,83.315,60.497,355.108,86.909,62.863,38.857
20081024,101.79,161.504,436.617,185.556,87.851,62.113,361.692,98.519,69.701,39.451
20081027,101.79,26.5053175359652,65.84769628872661,61.96674829259834,43.48847095246768,15.094045736328543,105.58256021124717,18.516176618777315,68.843,13.345378311923996
20081028,103.424,164.826,468.929,191.794,89.353,63.532,360.734,118.888,67.457,44.925
20081029,101.572,156.259,442.322,190.54,90.909,64.059,354.242,119.333,67.688,44.991
20081030,102.45,154.411,468.104,186.468,88.437,64.629,350.15,117.932,70.291,44.859
20081031,103.77,152.058,466.553,183.555,87.704,73.114,347.979,121.917,58.066,44.817
20081103,31.085471360203456,32.466041014415644,74.52704327346673,112.85000486902595,79.25059243580402,17.847312927677354,109.07352334677527,23.727508066799224,57.043,15.130504702589947
20081104,106.257,141.311,444.395,187.655,88.983,70.35,322.823,117.03,53.568,44.733
20081105,102.536,134.3,438.746,179.355,88.897,68.374,306.849,114.322,48.514,43.45
20081106,97.071,131.254,431.654,175.809,89.179,67.627,301.931,114.318,48.531,42.27
20081107,98.944,132.843,429.41,175.842,87.859,66.711,296.585,112.379,49.201,42.609
20081110,26.141824659109744,36.476571807773404,64.86233495728946,81.1786145422382,54.99147534766099,25.371030054947056,100.25475681365458,18.957323176457415,50.26,13.093478863878664
20081111,101.004,130.495,404.898,172.781,87.298,66.625,289.885,112.584,48.498,42.543
20081112,108.792,133.036,417.735,175.586,88.354,67.483,294.472,115.158,48.399,43.335
20081113,113.49,139.935,439.599,180.909,89.856,68.46,304.076,119.721,48.135,43.203
20081114,113.127,140.452,462.187,192.061,89.592,70.224,313.96,123.002,48.602,43.52
20081117,28.008267884313284,39.58047078940487,68.59191675165376,155.81313533363254,18.453000000000166,18.60912233052529,108.15540641344468,21.367502848925376,49.163,13.087105302006336
20081118,113.632,147.175,535.127,212.655,93.516,75.825,337.005,136.582,50.8,47.926
